"EQID","STATID","mag","rupture_complete","JB_complete","fm_type_code","vs30","rotD50_pga","ev_latitude","ev_longitude","st_latitude","st_longitude","X_ev","Y_ev","X_stat","Y_stat"
104,276,4.17,52.4491143871848,50.3,"SS",790.17024,0.9486775,38.217,14.671,38.234123,15.245135,471.199965068491,4229.94322034776,521.453610054553,4231.82037471562
104,538,4.17,21.0435168163499,14.9,"SS",291.,12.2671605,38.217,14.671,38.118395,14.786304,471.199965068491,4229.94322034776,481.268255608746,4218.97288695329
104,683,4.17,31.8756897964577,28.2,"SS",251.,4.4342155,38.217,14.671,38.134386,14.975179,471.199965068491,4229.94322034776,497.824765263568,4220.72588772834
104,242,4.17,27.2988937504801,22.9,"SS",455.,4.6125505,38.217,14.671,38.044387,14.81464,471.199965068491,4229.94322034776,483.735694319752,4210.75608179473
104,699,4.17,73.4195450816743,71.9,"SS",541.200612,0.312347,38.217,14.671,37.6314,15.0216,471.199965068491,4229.94322034776,501.905874989862,4164.91958689072
104,313,4.17,77.1447315116204,75.7,"SS",374.274573,0.3810075,38.217,14.671,37.6719,15.1885,471.199965068491,4229.94322034776,516.623266109809,4169.42937177927
104,700,4.17,116.352823773211,115.4,"SS",760.636397,0.160401,38.217,14.671,37.1783,14.7155,471.199965068491,4229.94322034776,474.745510067405,4114.68995679546
104,315,4.17,35.5543190062754,32.3,"SS",757.647482,3.158412,38.217,14.671,38.3763,14.9801,471.199965068491,4229.94322034776,498.261798663352,4247.56781505191
104,14,4.17,198.357403693434,197.8,"SS",831.788837,0.010425,38.217,14.671,39.0359,16.6886,471.199965068491,4229.94322034776,646.149339275559,4322.11704690982
105,738,4.71,42.0386726717198,41.4,"NF",330.115537,4.304759,38.064,14.784,38.182709,15.231612,481.052259320672,4212.93801192073,520.28437254754,4226.11262336241
105,680,4.71,32.7246084774134,31.9,"NF",418.106798,3.538838,38.064,14.784,37.780802,14.844718,481.052259320672,4212.93801192073,486.326171254563,4181.50635230845
105,689,4.71,17.2235304162648,15.6,"NF",1006.200629,3.6513615,38.064,14.784,38.172009,14.89851,481.052259320672,4212.93801192073,491.110301066098,4224.90492181704
105,302,4.71,130.704016770717,130.5,"NF",359.624174,0.6153995,38.064,14.784,37.114359,13.912432,481.052259320672,4212.93801192073,403.375997495244,4108.11209656259
105,690,4.71,47.8600041788548,47.3,"NF",618.971207,1.1700665,38.064,14.784,38.468151,14.956903,481.052259320672,4212.93801192073,496.240378977812,4257.76030152666
105,691,4.71,68.1918616845148,67.8,"NF",366.468631,1.9595235,38.064,14.784,38.188812,15.540627,481.052259320672,4212.93801192073,547.34381730433,4226.90253774428
105,739,4.71,40.6606689566219,40,"NF",787.297757,2.3846135,38.064,14.784,37.926189,14.363569,481.052259320672,4212.93801192073,444.066816081545,4197.81653042279
105,276,4.71,45.1934729800665,44.6,"NF",790.17024,2.8512215,38.064,14.784,38.234123,15.245135,481.052259320672,4212.93801192073,521.453610054553,4231.82037471562
105,538,4.71,9.44933860119321,6,"NF",291.,28.8272275,38.064,14.784,38.118395,14.786304,481.052259320672,4212.93801192073,481.268255608746,4218.97288695329
105,682,4.71,47.069523048359,46.5,"NF",465.,2.0003975,38.064,14.784,37.766708,14.411014,481.052259320672,4212.93801192073,448.124985635837,4180.09460294988
105,683,4.71,19.8881874488351,18.5,"NF",251.,20.2163435,38.064,14.784,38.134386,14.975179,481.052259320672,4212.93801192073,497.824765263568,4220.72588772834
105,242,4.71,8.09567785920364,3.5,"NF",455.,33.6705535,38.064,14.784,38.044387,14.81464,481.052259320672,4212.93801192073,483.735694319752,4210.75608179473
106,726,4.09,139.964888454212,139.6,"SS",401.036479,0.383395,45.528,10.985,46.5074,9.85542,186.48091673677,5049.45238949179,105.32798204952,5163.29687521698
106,727,4.09,151.038074669932,150.7,"SS",724.215757,0.282177,45.528,10.985,46.798,10.3038,186.48091673677,5049.45238949179,141.650314169696,5193.43388548046
106,740,4.09,186.074313111724,185.8,"SS",714.,0.1021655,45.528,10.985,46.856125,9.523831,186.48091673677,5049.45238949179,82.5959539374684,5203.75180770474
106,729,4.09,132.485546381483,132.1,"SS",495.890951,0.285573,45.528,10.985,46.62662,10.33322,186.48091673677,5049.45238949179,142.763537620602,5174.25980895562
106,730,4.09,171.996802295857,171.7,"SS",486.,0.1738,45.528,10.985,46.693377,9.526099,186.48091673677,5049.45238949179,81.5063108732549,5185.66002494803
106,731,4.09,159.719660655788,159.4,"SS",1007.237148,0.128261,45.528,10.985,46.48318,9.44956,186.48091673677,5049.45238949179,74.0073967195436,5162.72031670428
106,133,4.09,158.721674638343,158.4,"SS",469.647131,0.113991,45.528,10.985,44.2393,10.1273,186.48091673677,5049.45238949179,110.896435158334,4910.0092681174
106,741,4.09,109.367362590491,108.9,"SS",795.785762,1.679176,45.528,10.985,46.004179,9.761945,186.48091673677,5049.45238949179,94.4554627464458,5107.8660344262
106,742,4.09,97.6238700318728,97.1,"SS",375.71172,1.712146,45.528,10.985,44.921448,11.875613,186.48091673677,5049.45238949179,253.413786712287,4978.97425252975
106,614,4.09,33.8422812469845,32.3,"SS",836.160188,6.725878,45.528,10.985,45.659275,10.616265,186.48091673677,5049.45238949179,158.487211037969,5065.54461851792
106,743,4.09,30.1424949199631,28.4,"SS",274.267736,4.4417885,45.528,10.985,45.273386,10.960213,186.48091673677,5049.45238949179,183.12302919857,5021.26420955394
106,253,4.09,98.718032800497,98.2,"SS",213.,1.484107,45.528,10.985,44.646988,10.889912,186.48091673677,5049.45238949179,174.075538289106,4951.9586067533
106,744,4.09,168.902249836999,168.6,"SS",769.109673,0.125375,45.528,10.985,44.135015,11.829782,186.48091673677,5049.45238949179,246.403600853323,4891.75687458615
106,733,4.09,34.4154035280716,32.9,"SS",430.,4.388403,45.528,10.985,45.807901,10.848521,186.48091673677,5049.45238949179,177.438486352391,5081.09049200594
106,745,4.09,87.1869829733774,86.6,"SS",218.,1.0974345,45.528,10.985,44.848398,10.446963,186.48091673677,5049.45238949179,140.203709863843,4976.20207725872
106,746,4.09,18.8366663717336,15.9,"SS",797.271666,5.662401,45.528,10.985,45.562015,11.182743,186.48091673677,5049.45238949179,202.101610305915,5052.4769506165
106,258,4.09,78.2545206361907,77.6,"SS",714.424087,0.9888585,45.528,10.985,45.8003,11.9023,186.48091673677,5049.45238949179,259.279614198929,5076.52725964231
106,19,4.09,52.9717849425522,52,"SS",1032.616466,1.859779,45.528,10.985,45.8228,10.4664,186.48091673677,5049.45238949179,147.844257466397,5084.36214532109
106,20,4.09,166.007529949698,165.7,"SS",883.359304,0.0833805,45.528,10.985,44.0624,10.597,186.48091673677,5049.45238949179,147.351897942078,4888.23619789796
106,21,4.09,147.845392217681,147.5,"SS",1058.081505,0.127599,45.528,10.985,44.7679,9.4478,186.48091673677,5049.45238949179,60.6328422786503,4972.18326259924
106,737,4.09,53.757325082262,52.8,"SS",934.275262,1.67077,45.528,10.985,45.5494003296,10.3094997406,186.48091673677,5049.45238949179,133.874418531163,5054.6947687904
106,622,4.09,83.5129930010894,82.9,"SS",388.839419,0.6833895,45.528,10.985,45.6372,9.9345,186.48091673677,5049.45238949179,105.222229765158,5066.23164068904
106,24,4.09,61.435901556012,60.6,"SS",372.542497,1.873372,45.528,10.985,45.606,10.217,186.48091673677,5049.45238949179,127.030263695303,5061.4095341681
106,127,4.09,87.6836358735197,87.1,"SS",326.378925,0.780217,45.528,10.985,45.8361,12.0131,186.48091673677,5049.45238949179,268.038427325041,5080.17654381833
106,259,4.09,100.309770212079,99.8,"SS",422.702986,0.4996555,45.528,10.985,45.2755,9.7621,186.48091673677,5049.45238949179,89.161807271114,5026.91687190776
106,747,4.09,149.741009746829,149.4,"SS",281.,0.6589105,45.528,10.985,45.2026,9.1349,186.48091673677,5049.45238949179,39.3780306566078,5022.21591809288
106,128,4.09,119.926060553993,119.5,"SS",1151.594333,0.7068425,45.528,10.985,46.015,12.3552,186.48091673677,5049.45238949179,295.264848818441,5099.11527116908
106,167,4.09,143.356234604568,143,"SS",456.6982,0.193587,45.528,10.985,44.35955,11.74248,186.48091673677,5049.45238949179,240.410277483313,4916.97074120953
106,623,4.09,68.5481582538875,67.8,"SS",278.363808,0.7293015,45.528,10.985,45.4582,10.1234,186.48091673677,5049.45238949179,118.732157340827,5045.43106486547
106,29,4.09,123.314313848799,122.9,"SS",494.494954,1.411899,45.528,10.985,45.7054,9.4291,186.48091673677,5049.45238949179,66.3654602997559,5076.42900482584
106,35,4.09,139.765410599332,139.4,"SS",548.95864,0.136281,45.528,10.985,44.3128,11.4248,186.48091673677,5049.45238949179,214.867080125859,4912.83444046461
106,38,4.09,30.2367326277162,28.5,"SS",264.,2.794707,45.528,10.985,45.3082,11.1724,186.48091673677,5049.45238949179,199.95042614576,5024.31859374446
106,39,4.09,84.2078974918624,83.6,"SS",315.2123,0.599014,45.528,10.985,45.4056,9.9307,186.48091673677,5049.45238949179,103.297630450715,5040.5221026545
106,41,4.09,51.3039959457351,50.3,"SS",321.,2.85558,45.528,10.985,45.639971,11.609983,186.48091673677,5049.45238949179,235.809130478468,5059.63821797386
106,43,4.09,193.164230643253,192.9,"SS",1001.609884,0.042604,45.528,10.985,43.9048,11.847,186.48091673677,5049.45238949179,246.802120018833,4866.13296761119
106,129,4.09,157.025157220109,156.7,"SS",1101.741113,1.085568,45.528,10.985,46.2601,12.7104,186.48091673677,5049.45238949179,323.545531285483,5125.49494810394
106,261,4.09,17.0205757834452,13.7,"SS",340.610298,38.190918,45.528,10.985,45.523,11.1606,186.48091673677,5049.45238949179,200.166000921871,5048.22520699542
106,46,4.09,40.867713417807,39.6,"SS",413.017,4.43567,45.528,10.985,45.6429,10.504,186.48091673677,5049.45238949179,149.639382577932,5064.21114426426
106,47,4.09,131.189366947173,130.8,"SS",526.413598,0.2083565,45.528,10.985,44.35085,10.9765,186.48091673677,5049.45238949179,179.320211435128,4918.71979223523
106,48,4.09,25.30316185776,23.2,"SS",695.425411,11.684927,45.528,10.985,45.6378,10.7319,186.48091673677,5049.45238949179,167.367992624925,5062.67154100017
106,49,4.09,41.3523880809803,40.1,"SS",868.680983,3.237509,45.528,10.985,45.4536,11.4876,186.48091673677,5049.45238949179,225.364663783806,5039.34471808824
106,50,4.09,159.619860919624,159.3,"SS",461.898558,0.0317473,45.528,10.985,44.1594,10.3864,186.48091673677,5049.45238949179,131.088435984315,4899.93605972165
107,726,4.95,191.113081708187,188.9,"SS",401.036479,1.1317445,44.871,10.51,46.5074,9.85542,145.324231605133,4978.43503368414,105.32798204952,5163.29687521698
107,729,4.95,197.738109629884,195.6,"SS",495.890951,0.7363515,44.871,10.51,46.62662,10.33322,145.324231605133,4978.43503368414,142.763537620602,5174.25980895562
107,731,4.95,199.419883662588,197.3,"SS",1007.237148,0.5269265,44.871,10.51,46.48318,9.44956,145.324231605133,4978.43503368414,74.0073967195436,5162.72031670428
107,133,4.95,81.8122851410471,76.5,"SS",469.647131,1.9214635,44.871,10.51,44.2393,10.1273,145.324231605133,4978.43503368414,110.896435158334,4910.0092681174
107,318,4.95,89.9055615632314,85.1,"SS",760.956042,2.567453,44.871,10.51,44.208759,9.97307,145.324231605133,4978.43503368414,98.3716314857473,4907.36086085278
107,319,4.95,86.1290311103056,81.1,"SS",589.866526,3.766999,44.871,10.51,44.506794,9.622965,145.324231605133,4978.43503368414,72.5763954221985,4942.2440884971
107,251,4.95,101.625587329176,97.4,"SS",680.304388,1.1914795,44.871,10.51,43.995831,10.576916,145.324231605133,4978.43503368414,145.345675036373,4880.92807415837
107,320,4.95,79.0142392230666,73.5,"SS",640.,1.90667,44.871,10.51,44.322445,9.991797,145.324231605133,4978.43503368414,100.640397598656,4919.89793045608
107,741,4.95,141.895066862805,138.9,"SS",795.785762,3.3137665,44.871,10.51,46.004179,9.761945,145.324231605133,4978.43503368414,94.4554627464458,5107.8660344262
107,136,4.95,119.764101466174,116.2,"SS",857.244383,0.949764,44.871,10.51,43.954205,11.212867,145.324231605133,4978.43503368414,196.128202516278,4873.76215037121
107,748,4.95,99.8060619401447,95.5,"SS",410.,0.2620325,44.871,10.51,44.129344,11.117683,145.324231605133,4978.43503368414,189.408198409924,4893.57145901759
107,321,4.95,64.8459713474939,58,"SS",522.597138,9.881418,44.871,10.51,44.506389,9.987298,145.324231605133,4978.43503368414,101.535930904759,4940.35323682821
107,323,4.95,89.7162750006932,84.9,"SS",551.49798,1.438866,44.871,10.51,44.110523,10.411119,145.324231605133,4978.43503368414,132.761680599293,4894.39591258979
107,742,4.95,111.825757319144,108,"SS",375.71172,3.599422,44.871,10.51,44.921448,11.875613,145.324231605133,4978.43503368414,253.413786712287,4978.97425252975
107,732,4.95,171.864365125526,169.4,"SS",416.888489,3.5438195,44.871,10.51,46.026695,11.922518,145.324231605133,4978.43503368414,261.822047772983,5101.61903203717
107,324,4.95,81.8122851410471,76.5,"SS",509.,1.94494,44.871,10.51,44.238247,10.131089,145.324231605133,4978.43503368414,111.192068774884,4909.8743080301
107,614,4.95,92.655275079188,88,"SS",836.160188,8.1166785,44.871,10.51,45.659275,10.616265,145.324231605133,4978.43503368414,158.487211037969,5065.54461851792
107,325,4.95,137.395378379333,134.3,"SS",1152.,3.462047,44.871,10.51,44.431709,8.932087,145.324231605133,4978.43503368414,17.0338677436962,4937.76119184337
107,743,4.95,64.0422516780914,57.1,"SS",274.267736,6.1382635,44.871,10.51,45.273386,10.960213,145.324231605133,4978.43503368414,183.12302919857,5021.26420955394
107,749,4.95,40.7303326772566,28.6,"SS",428.,12.7322305,44.871,10.51,44.65537,10.31334,145.324231605133,4978.43503368414,128.406625927527,4955.36119070823
107,327,4.95,106.619697992444,102.6,"SS",885.969579,1.043293,44.871,10.51,44.096161,9.807919,145.324231605133,4978.43503368414,84.3841673511371,4895.67573249471
107,750,4.95,103.448006264017,99.3,"SS",325.806908,1.171643,44.871,10.51,44.48556,11.640462,145.324231605133,4978.43503368414,232.855440180399,4931.29653639874
107,253,4.95,48.6004115208915,39,"SS",213.,3.857563,44.871,10.51,44.646988,10.889912,145.324231605133,4978.43503368414,174.075538289106,4951.9586067533
107,733,4.95,111.342938707401,107.5,"SS",430.,8.935826,44.871,10.51,45.807901,10.848521,145.324231605133,4978.43503368414,177.438486352391,5081.09049200594
107,734,4.95,108.352941815163,104.4,"SS",227.,3.400874,44.871,10.51,45.251733,11.722134,145.324231605133,4978.43503368414,242.788846197163,5016.14354325011
107,615,4.95,129.976497875577,126.7,"SS",778.344775,1.340458,44.871,10.51,44.170376,11.766935,145.324231605133,4978.43503368414,241.5306434377,4895.88047259998
107,735,4.95,52.3637279039604,43.6,"SS",208.,7.086613,44.871,10.51,44.878231,11.061743,145.324231605133,4978.43503368414,188.947074241679,4976.97257366809
107,572,4.95,34.0270480647381,17.8,"SS",190.,60.7179715,44.871,10.51,44.843001,10.731506,145.324231605133,4978.43503368414,162.657921405457,4974.37934907698
107,616,4.95,152.973984716356,150.2,"SS",372.210314,1.514675,44.871,10.51,44.636658,8.642406,145.324231605133,4978.43503368414,-4.24538550148881,4962.28593393927
107,751,4.95,34.5606712897768,18.8,"SS",302.672112,24.05226,44.871,10.51,44.828922,10.279394,145.324231605133,4978.43503368414,126.835722111855,4974.79598509377
107,155,4.95,107.871265868163,103.9,"SS",850.675445,1.122395,44.871,10.51,43.989647,10.944552,145.324231605133,4978.43503368414,174.791667216112,4878.72331363655
107,617,4.95,79.3864598026641,73.9,"SS",777.215443,2.0413835,44.871,10.51,44.379951,9.88165,145.324231605133,4978.43503368414,92.256611435816,4926.82973292362
107,752,4.95,62.8859284737055,55.8,"SS",311.737738,13.8172475,44.871,10.51,45.274192,10.08792,145.324231605133,4978.43503368414,114.708173638614,5025.15906531556
107,329,4.95,83.1228608747317,77.9,"SS",453.,1.8199455,44.871,10.51,44.188549,10.28861,145.324231605133,4978.43503368414,123.454424265475,4903.61829960673
107,753,4.95,131.63419008753,128.4,"SS",709.,1.3895075,44.871,10.51,44.595459,8.936011,145.324231605133,4978.43503368414,18.7010407826393,4955.92856897561
107,754,4.95,168.6126033249,166.1,"SS",641.189231,1.208668,44.871,10.51,44.483353,8.486171,145.324231605133,4978.43503368414,-18.0019739258593,4946.23763158908
107,618,4.95,114.435527700098,110.7,"SS",538.,2.630263,44.871,10.51,44.265343,9.403355,145.324231605133,4978.43503368414,53.2800725557571,4916.59772786934
107,158,4.95,97.1302733446169,92.7,"SS",948.140989,1.139874,44.871,10.51,44.064114,10.803726,145.324231605133,4978.43503368414,163.919849832698,4887.56081224812
107,755,4.95,60.9422677622026,53.6,"SS",406.421878,7.1496365,44.871,10.51,45.074268,9.894491,145.324231605133,4978.43503368414,98.1291036931181,5003.89467108644
107,745,4.95,29.5357410606201,5.6,"SS",218.,96.413124,44.871,10.51,44.848398,10.446963,145.324231605133,4978.43503368414,140.203709863843,4976.20207725872
107,619,4.95,54.2937381288119,45.9,"SS",675.197523,5.3803315,44.871,10.51,44.507027,10.784814,145.324231605133,4978.43503368414,164.936966411519,4936.83749605224
107,746,4.95,97.6075816727369,93.2,"SS",797.271666,5.9717565,44.871,10.51,45.562015,11.182743,145.324231605133,4978.43503368414,202.101610305915,5052.4769506165
107,620,4.95,116.565046218839,112.9,"SS",1143.754329,2.075547,44.871,10.51,44.53371,9.16589,145.324231605133,4978.43503368414,36.4555201836909,4947.73408718091
107,332,4.95,63.4189246203371,56.4,"SS",595.287402,2.475876,44.871,10.51,44.364874,10.466171,145.324231605133,4978.43503368414,138.730665290831,4922.40500393096
107,333,4.95,92.1805293974818,87.5,"SS",855.,1.73194,44.871,10.51,44.3927,9.633476,145.324231605133,4978.43503368414,72.5781940531043,4929.51479746359
107,257,4.95,73.1904365337439,67.2,"SS",208.,1.2689785,44.871,10.51,44.524391,11.204494,145.324231605133,4978.43503368414,198.387734981372,4937.12880441707
107,258,4.95,153.072172520024,150.3,"SS",714.424087,2.0088535,44.871,10.51,45.8003,11.9023,145.324231605133,4978.43503368414,259.279614198929,5076.52725964231
107,19,4.95,109.702506808186,105.8,"SS",1032.616466,3.666336,44.871,10.51,45.8228,10.4664,145.324231605133,4978.43503368414,147.844257466397,5084.36214532109
107,20,4.95,94.6520469931845,90.1,"SS",883.359304,0.9512935,44.871,10.51,44.0624,10.597,145.324231605133,4978.43503368414,147.351897942078,4888.23619789796
107,21,4.95,89.6216491702758,84.8,"SS",1058.081505,2.36763,44.871,10.51,44.7679,9.4478,145.324231605133,4978.43503368414,60.6328422786503,4972.18326259924
107,737,4.95,82.2800097228968,77,"SS",934.275262,4.6955235,44.871,10.51,45.5494003296,10.3094997406,145.324231605133,4978.43503368414,133.874418531163,5054.6947687904
107,622,4.95,100.667571739861,96.4,"SS",388.839419,3.001746,44.871,10.51,45.6372,9.9345,145.324231605133,4978.43503368414,105.222229765158,5066.23164068904
107,24,4.95,89.7162750006932,84.9,"SS",372.542497,8.2974745,44.871,10.51,45.606,10.217,145.324231605133,4978.43503368414,127.030263695303,5061.4095341681
107,25,4.95,189.235303260253,187,"SS",659.198177,0.1188565,44.871,10.51,43.8011,12.3205,145.324231605133,4978.43503368414,284.453698113543,4853.27170997875
107,127,4.95,161.918158339329,159.3,"SS",326.378925,1.6787475,44.871,10.51,45.8361,12.0131,145.324231605133,4978.43503368414,268.038427325041,5080.17654381833
107,259,4.95,79.5726711880404,74.1,"SS",422.702986,7.4458795,44.871,10.51,45.2755,9.7621,145.324231605133,4978.43503368414,89.161807271114,5026.91687190776
107,747,4.95,118.018473130269,114.4,"SS",281.,4.260492,44.871,10.51,45.2026,9.1349,145.324231605133,4978.43503368414,39.3780306566078,5022.21591809288
107,27,4.95,129.58661196281,126.3,"SS",341.485676,0.585207,44.871,10.51,44.2895,11.877,145.324231605133,4978.43503368414,250.833707755766,4908.77195238917
107,128,4.95,194.57327668516,192.4,"SS",1151.594333,0.7696415,44.871,10.51,46.015,12.3552,145.324231605133,4978.43503368414,295.264848818441,5099.11527116908
107,623,4.95,77.6208734813001,72,"SS",278.363808,3.309128,44.871,10.51,45.4582,10.1234,145.324231605133,4978.43503368414,118.732157340827,5045.43106486547
107,29,4.95,129.001899210826,125.7,"SS",494.494954,10.0942125,44.871,10.51,45.7054,9.4291,145.324231605133,4978.43503368414,66.3654602997559,5076.42900482584
107,35,4.95,99.8060619401447,95.5,"SS",548.95864,0.682195,44.871,10.51,44.3128,11.4248,145.324231605133,4978.43503368414,214.867080125859,4912.83444046461
107,38,4.95,76.9720078989758,71.3,"SS",264.,5.4265685,44.871,10.51,45.3082,11.1724,145.324231605133,4978.43503368414,199.95042614576,5024.31859374446
107,39,4.95,80.318179760251,74.9,"SS",315.2123,3.9928555,44.871,10.51,45.4056,9.9307,145.324231605133,4978.43503368414,103.297630450715,5040.5221026545
107,260,4.95,163.492538056023,160.9,"SS",600.286153,0.3213185,44.871,10.51,43.5236,11.2458,145.324231605133,4978.43503368414,196.601013681354,4825.81251213945
107,41,4.95,124.91296970291,121.5,"SS",321.,6.128905,44.871,10.51,45.639971,11.609983,145.324231605133,4978.43503368414,235.809130478468,5059.63821797386
107,43,4.95,153.955967731037,151.2,"SS",1001.609884,0.176337,44.871,10.51,43.9048,11.847,145.324231605133,4978.43503368414,246.802120018833,4866.13296761119
107,261,4.95,93.3203621938964,88.7,"SS",340.610298,9.6924285,44.871,10.51,45.523,11.1606,145.324231605133,4978.43503368414,200.166000921871,5048.22520699542
107,46,4.95,90.5684271697372,85.8,"SS",413.017,11.2474925,44.871,10.51,45.6429,10.504,145.324231605133,4978.43503368414,149.639382577932,5064.21114426426
107,47,4.95,74.4779161899687,68.6,"SS",526.413598,1.7615185,44.871,10.51,44.35085,10.9765,145.324231605133,4978.43503368414,179.320211435128,4918.71979223523
107,48,4.95,91.706052144883,87,"SS",695.425411,4.3799305,44.871,10.51,45.6378,10.7319,145.324231605133,4978.43503368414,167.367992624925,5062.67154100017
107,49,4.95,104.60043020944,100.5,"SS",868.680983,3.9103645,44.871,10.51,45.4536,11.4876,145.324231605133,4978.43503368414,225.364663783806,5039.34471808824
107,50,4.95,84.8120864028235,79.7,"SS",461.898558,0.661832,44.871,10.51,44.1594,10.3864,145.324231605133,4978.43503368414,131.088435984315,4899.93605972165
108,756,5.21,58.4960041370349,58.4,"TF",243.,2.305547,44.8135,11.4407,44.502284,12.033444,218.562771056125,4968.39808417719,264.172707907386,4931.94412844513
108,664,5.21,36.7529930753946,36.6,"TF",170.,4.6464275,44.8135,11.4407,44.63053,11.82516,218.562771056125,4968.39808417719,248.169312582781,4946.81251210488
108,741,5.21,186.530084704854,186.5,"TF",795.785762,0.760595,44.8135,11.4407,46.004179,9.761945,218.562771056125,4968.39808417719,94.4554627464458,5107.8660344262
108,742,5.21,36.5538301686704,36.4,"TF",375.71172,5.885604,44.8135,11.4407,44.921448,11.875613,218.562771056125,4968.39808417719,253.413786712287,4978.97425252975
108,757,5.21,49.7130013175628,49.6,"TF",443.995465,2.8656285,44.8135,11.4407,44.378487,11.580113,218.562771056125,4968.39808417719,227.558909502646,4919.60201331788
108,374,5.21,140.539932047799,140.5,"TF",208.,1.0700255,44.8135,11.4407,43.955116,12.735809,218.562771056125,4968.39808417719,318.331908572571,4869.37984014896
108,732,5.21,140.040074621517,140,"TF",416.888489,2.143298,44.8135,11.4407,46.026695,11.922518,218.562771056125,4968.39808417719,261.822047772983,5101.61903203717
108,667,5.21,83.3673347300968,83.3,"TF",296.,2.326389,44.8135,11.4407,44.199409,12.041916,218.562771056125,4968.39808417719,263.630924221595,4898.27690049166
108,614,5.21,114.149167758683,114.1,"TF",836.160188,5.857057,44.8135,11.4407,45.659275,10.616265,218.562771056125,4968.39808417719,158.487211037969,5065.54461851792
108,743,5.21,63.6881660907268,63.6,"TF",274.267736,5.550328,44.8135,11.4407,45.273386,10.960213,218.562771056125,4968.39808417719,183.12302919857,5021.26420955394
108,389,5.21,138.340567079942,138.3,"TF",611.096989,1.2280305,44.8135,11.4407,43.799889,12.447514,218.562771056125,4968.39808417719,294.6671994143,4852.814078684
108,750,5.21,39.8410905975226,39.7,"TF",325.806908,8.574137,44.8135,11.4407,44.48556,11.640462,218.562771056125,4968.39808417719,232.855440180399,4931.29653639874
108,253,5.21,47.5182333425812,47.4,"TF",213.,5.9402805,44.8135,11.4407,44.646988,10.889912,218.562771056125,4968.39808417719,174.075538289106,4951.9586067533
108,733,5.21,119.94679028636,119.9,"TF",430.,3.8163775,44.8135,11.4407,45.807901,10.848521,218.562771056125,4968.39808417719,177.438486352391,5081.09049200594
108,758,5.21,92.1609054860031,92.1,"TF",214.,4.246278,44.8135,11.4407,44.118498,12.071035,218.562771056125,4968.39808417719,265.637428926102,4889.20627297587
108,615,5.21,76.0737964084875,76,"TF",778.344775,2.435871,44.8135,11.4407,44.170376,11.766935,218.562771056125,4968.39808417719,241.5306434377,4895.88047259998
108,735,5.21,30.9816477934922,30.8,"TF",208.,15.285731,44.8135,11.4407,44.878231,11.061743,218.562771056125,4968.39808417719,188.947074241679,4976.97257366809
108,572,5.21,56.2997557721168,56.2,"TF",190.,2.599139,44.8135,11.4407,44.843001,10.731506,218.562771056125,4968.39808417719,162.657921405457,4974.37934907698
108,751,5.21,91.9610379454256,91.9,"TF",302.672112,1.0120215,44.8135,11.4407,44.828922,10.279394,218.562771056125,4968.39808417719,126.835722111855,4974.79598509377
108,398,5.21,128.64362595947,128.6,"TF",335.,1.638912,44.8135,11.4407,43.818159,12.262846,218.562771056125,4968.39808417719,279.878411608556,4855.31830312253
108,752,5.21,118.247462974899,118.2,"TF",311.737738,1.839529,44.8135,11.4407,45.274192,10.08792,218.562771056125,4968.39808417719,114.708173638614,5025.15906531556
108,759,5.21,105.653123474888,105.6,"TF",859.,0.6068055,44.8135,11.4407,43.870472,11.606806,218.562771056125,4968.39808417719,227.356052667533,4863.08502578783
108,755,5.21,125.444738829494,125.4,"TF",406.421878,2.341188,44.8135,11.4407,45.074268,9.894491,218.562771056125,4968.39808417719,98.1291036931181,5003.89467108644
108,745,5.21,78.7712669696254,78.7,"TF",218.,3.3050975,44.8135,11.4407,44.848398,10.446963,218.562771056125,4968.39808417719,140.203709863843,4976.20207725872
108,619,5.21,62.2901476960843,62.2,"TF",675.197523,2.109935,44.8135,11.4407,44.507027,10.784814,218.562771056125,4968.39808417719,164.936966411519,4936.83749605224
108,746,5.21,85.6655269055178,85.6,"TF",797.271666,2.321281,44.8135,11.4407,45.562015,11.182743,218.562771056125,4968.39808417719,202.101610305915,5052.4769506165
108,332,5.21,92.1609054860031,92.1,"TF",595.287402,0.5895615,44.8135,11.4407,44.364874,10.466171,218.562771056125,4968.39808417719,138.730665290831,4922.40500393096
108,257,5.21,37.3505354713959,37.2,"TF",208.,2.377348,44.8135,11.4407,44.524391,11.204494,218.562771056125,4968.39808417719,198.387734981372,4937.12880441707
108,258,5.21,115.54857203791,115.5,"TF",714.424087,3.2127335,44.8135,11.4407,45.8003,11.9023,218.562771056125,4968.39808417719,259.279614198929,5076.52725964231
108,18,5.21,183.630559820527,183.6,"TF",511.624758,0.1333595,44.8135,11.4407,43.3152,12.4073,218.562771056125,4968.39808417719,289.75239391883,4799.08267971085
108,19,5.21,135.741344107092,135.7,"TF",1032.616466,1.459906,44.8135,11.4407,45.8228,10.4664,218.562771056125,4968.39808417719,147.844257466397,5084.36214532109
108,737,5.21,120.846441817705,120.8,"TF",934.275262,4.0480025,44.8135,11.4407,45.5494003296,10.3094997406,218.562771056125,4968.39808417719,133.874418531163,5054.6947687904
108,481,5.21,70.479660186468,70.4,"TF",997.338421,1.3135815,44.8135,11.4407,44.2245,11.7666,218.562771056125,4968.39808417719,241.740632337528,4901.89344648896
